antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'streetart', 'collage', 'croixrousse'})","frozenset({'paper', 'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'collage', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'croixrousse'})","frozenset({'streetart', 'collage', 'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'wheatpaste', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'collage', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'wheatpaste', 'wheatpaper'})","frozenset({'paper', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'paper', 'wheatpaper'})","frozenset({'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'wheatpaste', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'wheatpaste', 'wheatpaper'})","frozenset({'streetart', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'wheatpaste', 'croixrousse', 'wheatpaper'})","frozenset({'paper', 'collage'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'paper', 'croixrousse', 'wheatpaper'})","frozenset({'collage', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'streetart', 'wheatpaste', 'wheatpaper'})","frozenset({'collage', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'paper', 'croixrousse', 'wheatpaste', 'streetart', 'pasteup'})",frozenset({'collage'}),0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'streetart', 'collage', 'croixrousse', 'wheatpaste'})","frozenset({'paper', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'croixrousse', 'paper'})","frozenset({'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'paper', 'wheatpaste'})","frozenset({'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'croixrousse', 'wheatpaste'})","frozenset({'streetart', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'paper', 'croixrousse', 'wheatpaste'})","frozenset({'collage', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'wheatpaper'})","frozenset({'paper', 'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'paper', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'wheatpaste', 'wheatpaper'})","frozenset({'streetart', 'croixrousse', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'wheatpaper'})","frozenset({'streetart', 'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'croixrousse', 'wheatpaper'})","frozenset({'paper', 'collage', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'wheatpaste', 'wheatpaper'})","frozenset({'paper', 'collage', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'paper', 'wheatpaper'})","frozenset({'collage', 'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'croixrousse', 'wheatpaste'})","frozenset({'streetart', 'collage', 'paper', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'croixrousse'})","frozenset({'streetart', 'collage', 'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'wheatpaste'})","frozenset({'streetart', 'collage', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
frozenset({'wheatpaper'}),"frozenset({'paper', 'collage', 'croixrousse', 'wheatpaste', 'streetart'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'collage', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'wheatpaste', 'wheatpaper'})","frozenset({'streetart', 'collage', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'wheatpaper'})","frozenset({'collage', 'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'croixrousse'})","frozenset({'streetart', 'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'wheatpaste'})","frozenset({'streetart', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'streetart'})","frozenset({'wheatpaste', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'croixrousse', 'wheatpaste'})","frozenset({'streetart', 'collage', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'croixrousse'})","frozenset({'collage', 'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'wheatpaste'})","frozenset({'collage', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'streetart', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'wheatpaste', 'wheatpaper'})","frozenset({'pasted', 'streetart', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'wheatpaper'})","frozenset({'pasted', 'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'wheatpaste', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'collage', 'streetart'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'collage', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'wheatpaste', 'wheatpaper'})","frozenset({'pasted', 'collage', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'croixrousse', 'wheatpaste'})","frozenset({'pasted', 'streetart', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'croixrousse'})","frozenset({'pasted', 'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'wheatpaste'})","frozenset({'pasted', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'croixrousse', 'wheatpaste'})","frozenset({'pasted', 'collage', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'wheatpaper'})","frozenset({'streetart', 'collage', 'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage'})","frozenset({'streetart', 'wheatpaste', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'wheatpaper'})","frozenset({'streetart', 'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'croixrousse', 'wheatpaste'})","frozenset({'pasted', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'wheatpaste', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'collage'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'wheatpaste', 'wheatpaper'})","frozenset({'streetart', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
frozenset({'collage'}),"frozenset({'wheatpaper', 'streetart', 'croixrousse', 'wheatpaste', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
frozenset({'wheatpaste'}),"frozenset({'paper', 'wheatpaper', 'collage', 'croixrousse', 'streetart'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'croixrousse', 'streetart', 'pasteup'})","frozenset({'pasted', 'wheatpaper'})",0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'pasted', 'wheatpaper', 'collage', 'croixrousse', 'streetart'})",frozenset({'wheatpaste'}),0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'wheatpaper', 'croixrousse', 'streetart', 'pasteup'})","frozenset({'pasted', 'collage'})",0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'pasted', 'wheatpaper', 'croixrousse', 'wheatpaste', 'streetart'})",frozenset({'collage'}),0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'croixrousse', 'wheatpaste', 'streetart'})",frozenset({'wheatpaper'}),0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'wheatpaper', 'collage', 'croixrousse', 'paper', 'pasteup'})","frozenset({'pasted', 'streetart'})",0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'pasted', 'collage', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'streetart', 'wheatpaper'})","frozenset({'croixrousse', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'wheatpaste', 'wheatpaper'})","frozenset({'pasted', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'wheatpaste', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'collage'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'croixrousse', 'wheatpaper'})","frozenset({'collage', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'wheatpaste', 'wheatpaper'})","frozenset({'collage', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'croixrousse', 'wheatpaste'})","frozenset({'streetart', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'streetart', 'croixrousse'})","frozenset({'wheatpaste', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'streetart', 'wheatpaste'})","frozenset({'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'croixrousse', 'wheatpaste'})","frozenset({'collage', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'wheatpaste', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'streetart'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'wheatpaste'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'wheatpaste'})","frozenset({'paper', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'croixrousse', 'wheatpaste'})","frozenset({'paper', 'collage', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'croixrousse', 'wheatpaste', 'streetart'})",frozenset({'wheatpaper'}),0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'wheatpaper'})","frozenset({'streetart', 'collage', 'croixrousse', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart'})","frozenset({'paper', 'collage', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'croixrousse'})","frozenset({'streetart', 'collage', 'paper', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'wheatpaper'})","frozenset({'pasted', 'streetart', 'croixrousse', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'wheatpaper'})","frozenset({'pasted', 'collage', 'croixrousse', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'collage', 'streetart', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'wheatpaper'})","frozenset({'pasted', 'collage', 'streetart', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage'})","frozenset({'pasted', 'paper', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'collage', 'croixrousse'})","frozenset({'pasted', 'streetart', 'paper', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage'})","frozenset({'pasted', 'streetart', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'croixrousse'})","frozenset({'pasted', 'collage', 'paper', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'paper'})","frozenset({'pasted', 'collage', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'croixrousse'})","frozenset({'pasted', 'collage', 'streetart', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
frozenset({'wheatpaper'}),"frozenset({'pasted', 'paper', 'collage', 'croixrousse', 'streetart'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
frozenset({'collage'}),"frozenset({'pasted', 'paper', 'wheatpaper', 'croixrousse', 'streetart'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
frozenset({'pasteup'}),"frozenset({'pasted', 'wheatpaper', 'paper', 'croixrousse', 'wheatpaste', 'streetart'})",0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'pasted', 'wheatpaper', 'paper', 'collage', 'croixrousse', 'streetart'})",frozenset({'wheatpaste'}),0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'pasteup'})","frozenset({'pasted', 'wheatpaper', 'croixrousse', 'wheatpaste', 'streetart'})",0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'pasteup', 'wheatpaste'})","frozenset({'pasted', 'paper', 'wheatpaper', 'croixrousse', 'streetart'})",0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'pasted', 'wheatpaper', 'paper', 'croixrousse', 'wheatpaste', 'streetart'})",frozenset({'collage'}),0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'paper', 'collage', 'croixrousse', 'wheatpaste', 'streetart'})",frozenset({'wheatpaper'}),0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasteup', 'croixrousse'})","frozenset({'pasted', 'wheatpaper', 'streetart', 'wheatpaste', 'paper'})",0.033707865168539325,0.03932584269662921,0.033707865168539325,1.0,25.42857142857143,1.0,0.03238227496528216,inf,0.9941860465116279,0.8571428571428571,1.0,0.9285714285714286
"frozenset({'pasted', 'collage'})","frozenset({'streetart', 'paper', 'croixrousse', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'croixrousse', 'paper'})","frozenset({'pasted', 'collage', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'croixrousse', 'paper'})","frozenset({'collage', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'croixrousse'})","frozenset({'pasted', 'streetart', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'paper', 'collage', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'streetart'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'paper', 'croixrousse', 'wheatpaper'})","frozenset({'pasted', 'collage'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'streetart', 'collage', 'croixrousse', 'paper'})","frozenset({'pasted', 'wheatpaper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'collage', 'wheatpaper'})","frozenset({'streetart', 'croixrousse', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'streetart', 'wheatpaper'})","frozenset({'paper', 'collage', 'croixrousse'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
"frozenset({'pasted', 'croixrousse', 'wheatpaper'})","frozenset({'streetart', 'collage', 'paper'})",0.03932584269662921,0.03932584269662921,0.03932584269662921,1.0,25.42857142857143,1.0,0.03777932079282919,inf,1.0,1.0,1.0,1.0
